K_beta	Mean_C1	Mean_C2	N	N_C1	N_C2	N_Tail	pi_C1	pi_C2	pi_Tail	rcc_C1	rcc_C2	rcc_Tail	Scale_Tail	Shape_Tail	tail	Variance_C1	Variance_C2	NLL	BIC	AIC	entropy	ICL	reduced.entropy	reICL	size	sse_total	sse_0_0.1	sse_0.1_0.2	sse_0.2_0.3	sse_0.3_0.4	sse_0.4_0.5	sse_0.5_0.6	sse_0.6_0.7	sse_0.7_0.8	sse_0.8_0.9	sse_0.9_1	sample	karyotype	Mean_Tail	Variance_Tail	Mean_C3	N_C3	pi_C3	rcc_C3	Variance_C3
1	0.3238120698583748	NA	1106	1048	NA	58	0.9369872079491192	NA	0.0630127920508809	TRUE	NA	TRUE	0.062499999	1.3847578838745354	TRUE	0.0028689523439533963	NA	-1461.4704332502606	-2880.8898354080275	-2910.940866500521	63.41560753269572	-2817.474227875332	-0	-2880.8898354080275	6	0.0016663430991235473	7.686913763081996e-5	5.59506207558567e-5	6.271036909007235e-4	7.30519762691749e-4	1.7545744041912493e-4	3.8982656305454094e-7	2.5322441983260705e-8	1.4636003409371717e-8	7.989972329120114e-9	4.671744496979957e-9	./161220_HMFregCPCT_FR13275520_FR12246105_CPCT02010440	1:1	0.22493981276189412	Inf	NA	NA	NA	NA	NA
2	0.49111444424585937	0.246726982306271	12402	5489	6407	506	0.4386517307949852	0.5079504075348632	0.053397861670151585	TRUE	TRUE	FALSE	0.05426356489147287	1.1564148059971469	TRUE	0.002458276198582068	0.0019663176999767237	-10502.428517222526	-20920.026517184866	-20986.857034445053	1092.1638105372983	-19827.862706647567	189.80931423439628	-20730.21720295047	9	6.594362073440934e-4	8.437226666459133e-5	5.108534380683165e-5	2.484724391524914e-4	5.755201641473433e-6	7.819496374853806e-5	1.9046411337924317e-4	9.865985075065312e-7	5.795968641629452e-8	4.15001528144334e-8	5.820604187099289e-9	./161220_HMFregCPCT_FR13275520_FR12246105_CPCT02010440	2:1	0.401184462472375	Inf	NA	NA	NA	NA	NA
2	0.658602357950399	0.25319443975738554	1354	1069	184	101	0.7827040564865423	0.13089121609767682	0.08640472741578085	FALSE	FALSE	FALSE	0.05982905882905983	1.3439996383730004	TRUE	0.0028649783393356718	0.013116893275383668	-1180.9084334652478	-2296.9195008492457	-2343.8168669304955	185.94875938569325	-2110.9707414635523	25.780245010331996	-2271.139255838914	9	0.0015402680540916006	6.221440866075491e-4	7.10055658835437e-5	5.9707479674487565e-5	6.347968630211635e-5	1.2936005373579453e-5	2.852121268235062e-4	2.1493972952209614e-4	2.0407408152073772e-4	6.7601136333468774e-6	9.178750637514519e-9	./161220_HMFregCPCT_FR13275520_FR12246105_CPCT02010440	2:0	0.23375092430551972	Inf	NA	NA	NA	NA	NA
2	0.3955302763401681	0.19605650240118797	8424	7346	942	136	0.8621967827499085	0.11418697161009006	0.023616245640001435	TRUE	FALSE	FALSE	0.050724636681159424	1.2132164776751724	TRUE	0.0017997250900955609	0.004234066135933843	-11077.326398968364	-22073.303237452405	-22136.652797936727	787.0702598648039	-21286.232977587602	396.14016771510205	-21677.163069737304	9	5.657912665297484e-4	1.502904289862347e-5	1.2238197171954118e-5	1.673819430815689e-5	2.570704481566133e-4	2.5401846119631563e-4	1.0552970314633468e-5	1.303168151123008e-8	9.506917361096643e-8	3.5082193971797103e-8	7.694343574959966e-10	./161220_HMFregCPCT_FR13275520_FR12246105_CPCT02010440	2:2	0.2886266845633901	Inf	NA	NA	NA	NA	NA
2	0.6777860953728599	0.1643546720264834	521	188	333	0	0.36268564682486204	0.637314353175138	0	TRUE	FALSE	FALSE	NA	NA	FALSE	0.00711179035589785	0.0035587624127665697	-360.260217460784	-682.9859346710479	-708.520434921568	3.647328044346257	-679.3386066267016	3.647328044346245	-679.3386066267016	6	0.0036929584352412416	7.606187684394366e-4	0.0017175007598862787	6.487353837856054e-4	6.147188609556153e-5	3.494205443391455e-5	1.2745896328516536e-4	1.9236196675928945e-4	1.0059854350739172e-4	4.923345532563751e-5	3.6653722960683774e-8	./161225_HMFregCPCT_FR12245807_FR12246110_CPCT02030293	1:0	NA	NA	NA	NA	NA	NA	NA
2	0.4059108304641894	0.12354045360913968	643	501	142	0	0.778980840003726	0.221019159996274	0	FALSE	TRUE	FALSE	NA	NA	FALSE	0.003769752684132646	0.0016920096423969323	-617.0688179204583	-1195.3407674954908	-1222.1376358409166	6.707765117528934	-1188.633002377962	6.707765117528923	-1188.633002377962	6	0.0017245473138021478	4.3252640838347024e-4	2.665048591521107e-4	7.578504449817177e-5	5.150294430132011e-4	3.6083614905729376e-4	7.37766324732065e-5	8.877691207479353e-8	3.12618837844014e-13	2.889922918801467e-23	1.081342907001896e-42	./161225_HMFregCPCT_FR12245807_FR12246110_CPCT02030293	1:1	NA	NA	NA	NA	NA	NA	NA
3	0.5750113292297293	0.2881414133590252	2661	1113	1186	68	0.41560186363902485	0.43518179604274754	0.058248440286621184	FALSE	FALSE	FALSE	0.05714285614285714	1.3569119084153205	TRUE	0.0027347237172680684	0.002394342490672579	-1733.136035912469	-3371.6345845732058	-3442.272071824938	406.6039514498293	-2965.0306331233764	68.05382373693845	-3303.5807608362675	12	7.510794173978212e-4	2.6907466941310183e-4	6.494550610409977e-5	9.204367205510967e-5	9.18443641669663e-5	2.3169615757543347e-5	0.00016598149363887679	3.952883171621052e-5	4.109607460729783e-6	3.781616316732786e-7	3.495453509886785e-9	./161225_HMFregCPCT_FR12245807_FR12246110_CPCT02030293	2:1	0.21724638532060275	Inf	0.10985079394195975	294	0.09096790003160647	TRUE	9.117833787546647e-4
3	0.8137368521239013	0.3375375949710559	200	127	20	0	0.6349170265398822	0.1017054177555797	0	FALSE	FALSE	FALSE	NA	NA	FALSE	0.00221705835907123	0.007960021463433675	-161.33358009891916	-274.98230389890597	-304.6671601978383	7.595951325014005	-267.38635257389194	7.595951325014003	-267.38635257389194	9	0.0063420757254848345	6.338811420821099e-5	8.573455067090917e-4	1.4260053409014808e-4	1.5608052789757538e-4	9.499093039816916e-5	2.4903202644412557e-5	3.0108663357603057e-5	0.002180554547318789	0.002698220036273369	9.388366258746566e-5	./161225_HMFregCPCT_FR12245807_FR12246110_CPCT02030293	2:0	NA	NA	0.128376746376809	53	0.2633775557045381	TRUE	0.0013025082210152208
2	0.44581796856207895	0.18849215542752595	2622	2177	339	106	0.8203447641956462	0.12329247043788392	0.056362765366469954	TRUE	FALSE	FALSE	0.05063291039240506	1.3571749740422772	TRUE	0.0021104410765934827	0.00785226837117311	-3004.1748062582064	-5937.5043785375	-5990.349612516413	377.2639740801729	-5560.240404457327	122.23109654064193	-5815.273281996858	9	8.909172040371783e-4	9.236724023873324e-5	4.842413982526656e-5	2.6323290110919214e-5	1.3395131236480133e-4	3.824063824622054e-4	2.0663170385031512e-4	5.357227208817202e-7	7.298417851224406e-9	2.677597251419176e-7	2.3543210625847462e-9	./161225_HMFregCPCT_FR12245807_FR12246110_CPCT02030293	2:2	0.1923923114483477	Inf	NA	NA	NA	NA	NA
1	0.8330730444850746	NA	270	91	NA	179	0.32235851429194495	NA	0.677641485708055	TRUE	NA	TRUE	0.07142857042857143	1.427941093492069	TRUE	0.003689793460688458	NA	-203.62205043604325	-373.65356911809624	-395.2441008720865	13.743344027757272	-359.910225090339	-0	-373.65356911809624	6	0.009126538013931325	0.0048632044006682385	0.0025573173358709486	3.278574491329321e-4	5.513566997636106e-5	1.2092077371447731e-4	2.953988173608608e-5	1.0218604209329657e-4	1.972199448369483e-4	8.334724574629036e-4	3.96840584391328e-5	./161225_HMFregCPCT_FR12245809_FR12246112_CPCT02050082	1:0	0.2383407261313637	Inf	NA	NA	NA	NA	NA
1	0.4505530162894314	NA	3108	2168	NA	940	0.6795298760546693	NA	0.3204701239453307	TRUE	NA	TRUE	0.05042016706722689	1.0921950090062045	TRUE	0.0023459253774325	NA	-2879.2629190775065	-5710.275429886087	-5746.525838155013	276.5955721981505	-5433.679857687936	-0	-5710.275429886087	6	0.0022658805351008695	0.00143951758556488	3.288427466078845e-4	5.9930211093938225e-5	5.839001963194553e-5	2.45573037499647e-4	1.3085614001877272e-4	1.4376076235758016e-6	5.839034200133633e-7	3.1547193275785036e-7	4.3381170745447795e-7	./161225_HMFregCPCT_FR12245809_FR12246112_CPCT02050082	1:1	0.59730624702665025	Inf	NA	NA	NA	NA	NA
3	0.6190158872851287	0.30661157601672145	397	90	248	0	0.22669461399431784	0.6225365487740362	0	FALSE	FALSE	FALSE	NA	NA	FALSE	0.002058755558245927	0.0013257439265567952	-373.3689498785108	-692.8824732308369	-728.7378997570216	3.628972049836768	-689.2535011810002	3.6289720498367632	-689.2535011810002	9	0.0035950800449628876	1.6621858374691573e-4	7.734084011756052e-5	8.724870342840718e-4	0.0020014150040876073	1.1779212200019074e-5	2.3490352291322542e-5	4.0370586614005684e-4	3.864314954909302e-5	2.5462408040823927e-12	1.043451437753393e-30	./161225_HMFregCPCT_FR12245809_FR12246112_CPCT02050082	2:1	NA	NA	0.1064176426688108	59	0.15076883723164597	TRUE	0.0013514940636350603
2	0.3629581604491159	0.16957477514255453	1105	324	750	31	0.29002771223714946	0.6567269532054256	0.053245334557424896	TRUE	TRUE	FALSE	0.056910568105691055	1.9725901197487097	TRUE	0.0026116300602883244	0.002463458584247616	-1122.7355452773797	-2182.402685029193	-2227.4710905547595	216.62956825891823	-1965.7731167702748	79.16816735853445	-2103.2345176706585	9	0.0013441032594273448	4.8021976500687235e-4	4.026295780327782e-4	2.8413828211821125e-4	1.228721160573064e-4	4.985579169423164e-5	4.384700534656255e-6	1.6517481799345094e-9	8.03589278727238e-10	3.774510049345372e-10	1.9319482520296222e-10	./161225_HMFregCPCT_FR12246211_FR12246088_CPCT02300001	2:1	0.11542501005827346	Inf	NA	NA	NA	NA	NA
2	0.4368485700534465	0.1797688082440152	412	153	208	51	0.36030456957012097	0.45776640344596337	0.18192902698391564	TRUE	TRUE	FALSE	0.06930692969306931	1.9647467714981144	TRUE	0.0036086753222639863	0.004554169655404609	-330.07987176167575	-605.9705333792058	-642.1597435233515	159.95468528612642	-446.0158480930794	28.928596638482986	-577.0419367407228	9	0.004855803980280881	0.0029920607100337657	0.001066579356135095	3.43141773855969e-4	1.0663521144101893e-4	2.0962752845444014e-4	1.3727485611969703e-4	4.483312486359591e-7	2.1249315568550085e-8	9.891695272160086e-9	5.071981419506536e-9	./161225_HMFregCPCT_FR12246211_FR12246088_CPCT02300001	2:0	0.14114643384133976	Inf	NA	NA	NA	NA	NA
2	0.30123557508178783	0.13852439649683662	2458	1439	1019	0	0.5861057224333566	0.4138942775666433	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.0018731439292197678	0.001856533213118355	-2784.119631028728	-5521.396642316699	-5556.239262057456	213.7011729208196	-5307.69546939588	213.70117292081957	-5307.69546939588	6	6.187745079777199e-4	6.603179601034305e-5	1.4996186661453122e-4	1.813878284543796e-4	2.08809685260968e-4	1.2417870892383806e-5	1.654607451142655e-7	3.2861317665750834e-22	7.651480552115224e-36	9.69589625817868e-59	4.7739892852189216e-91	./161225_HMFregCPCT_FR12246211_FR12246088_CPCT02300001	2:2	NA	NA	NA	NA	NA	NA	NA
1	0.21432925308675374	NA	845	753	NA	92	0.8650978998216411	NA	0.1349021001783589	TRUE	NA	TRUE	0.062499999	1.6851279668563839	TRUE	0.002564377697009263	NA	-1161.4605819344063	-2282.4851441046694	-2310.9211638688125	159.55011187873427	-2122.935032225935	-0	-2282.4851441046694	6	0.002168370102681662	4.6384227737689934e-4	7.011523261854368e-4	9.409336710802111e-4	5.8261681308595136e-5	3.967020208487896e-6	1.3074152656842848e-7	4.224625712057738e-8	2.2527641294999926e-8	1.1389318811886057e-8	6.2217782359603915e-9	./161225_HMFregCPCT_FR12246214_FR12246100_CPCT02330009	1:1	0.1537238316611782	Inf	NA	NA	NA	NA	NA
1	0.2474662435667069	NA	2306	2306	NA	0	1	NA	0	TRUE	NA	TRUE	NA	NA	FALSE	0.011670868280457124	NA	-1959.5912988044518	-3895.9527885064167	-3913.1825976089035	-0	-3895.9527885064167	-0	-3895.9527885064167	3	0.0032862567620947605	7.494200507154114e-5	7.64320036189521e-4	0.0013642148360680968	6.532285710586024e-4	4.052978205673919e-4	2.366079545699858e-5	5.881740449161645e-7	4.5219402505745645e-9	1.6974403775221612e-12	1.5546364911645921e-18	./161225_HMFregCPCT_FR12246214_FR12246100_CPCT02330009	2:1	NA	NA	NA	NA	NA	NA	NA
2	0.45312803005150654	0.17594053677861984	912	504	408	0	0.5413916488014933	0.4586083511985067	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.0036567134748972116	0.007389936598542111	-627.1700094816824	-1213.4461790229188	-1242.3400189633649	96.79664176332695	-1116.6495372595919	96.79664176332693	-1116.6495372595919	6	0.0026443032025719104	0.0010276171490375113	3.7646919327182426e-4	1.9642365420445747e-4	3.131531716169078e-4	3.529160024021693e-4	3.6463932174245005e-4	1.3084652975496067e-5	5.7321092660466405e-11	1.6307845271657997e-18	3.833897139368033e-27	./161225_HMFregCPCT_FR12246214_FR12246100_CPCT02330009	2:0	NA	NA	NA	NA	NA	NA	NA
2	0.30585362706964436	0.15149945121858943	4160	3020	1095	45	0.7057515035626427	0.26236117437393514	0.03188732206342205	TRUE	TRUE	FALSE	0.05185185085185185	1.3156866823696	TRUE	0.001968577669038626	0.002745860055933645	-4820.207202184205	-9565.414971189111	-9622.41440436841	865.8174067769107	-8699.5975644122	506.6404862940112	-9058.7744848951	9	3.6162494515104137e-4	3.542440764668264e-5	1.83227377222385e-5	1.9490433796209316e-4	1.0659782827392665e-4	5.9014476105774135e-6	2.108409264504724e-7	2.5785489652674186e-7	2.911577636061135e-9	1.6177478615360365e-9	9.607870481746058e-10	./161225_HMFregCPCT_FR12246214_FR12246100_CPCT02330009	2:2	0.21610284320491116	Inf	NA	NA	NA	NA	NA
1	0.19225968254386425	NA	592	563	NA	29	0.9338822759371139	NA	0.06611772406288606	TRUE	NA	TRUE	0.06666666566666667	2.2882057042648873	TRUE	0.0020496409887098724	NA	-938.9417648097193	-1839.5824898101346	-1865.8835296194386	72.62101985103132	-1766.9614699591032	-0	-1839.5824898101346	6	0.0017669765531592664	3.8859337901803724e-4	6.188122821792158e-4	7.442102383743488e-4	1.5321959181715148e-5	3.0283460733166263e-8	5.781593674125951e-9	1.5101252144831837e-9	6.826163956356259e-10	2.9570974511953603e-10	1.409001868710402e-10	./161225_HMFregCPCT_FR12246224_FR12246096_CPCT02040063	1:1	0.11841823410480667	0.021263733701003	NA	NA	NA	NA	NA
2	0.3262464330801799	0.16197380398533653	6591	2246	4267	78	0.3328163603640223	0.6431829913778913	0.024000648258086392	TRUE	TRUE	FALSE	0.056962024316455695	1.832864168863653	TRUE	0.0022072695193293547	0.0015818096323275122	-7549.1389020908455	-15019.136660932216	-15080.277804181691	987.059476085508	-14032.077184846708	550.3084949729204	-14468.828165959296	9	7.903283897576497e-4	6.383272082503187e-5	4.971865816279174e-4	1.8043799223007087e-4	4.106182766947355e-5	7.498290677553737e-6	2.892562144979265e-7	2.121574368754924e-8	2.8943132780341096e-10	1.4089981737506317e-10	7.443827162602202e-11	./161225_HMFregCPCT_FR12246224_FR12246096_CPCT02040063	2:1	0.12535495853785916	Inf	NA	NA	NA	NA	NA
1	0.3528279222689914	NA	2277	2198	NA	79	0.9363037274664717	NA	0.0636962725335284	TRUE	NA	TRUE	0.06451612803225806	1.5577845831635269	TRUE	0.020821204817663298	NA	-1167.439995037634	-2288.4963056788856	-2322.879990075268	328.6649613352935	-1959.831344343592	-0	-2288.4963056788856	6	0.0019974972993528975	1.5252382852665443e-4	1.7666431258098046e-4	6.422276867485872e-4	4.74983849981326e-4	4.2769705855970233e-4	8.237621883744143e-5	3.186920080191199e-5	8.961205831366658e-6	1.904594745269607e-7	3.4780104002244933e-9	./161225_HMFregCPCT_FR12246224_FR12246096_CPCT02040063	2:0	0.1801810818148615	Inf	NA	NA	NA	NA	NA
2	0.27880123804883117	0.14289356373083406	3695	2448	1215	32	0.6464616517273412	0.3292958658952515	0.02424248237740731	TRUE	TRUE	FALSE	0.054878047780487806	1.4090572486351092	TRUE	0.0018552232858843147	0.0014136795883567031	-4458.876635954655	-8843.82064940887	-8899.75327190931	663.2098209633206	-8180.6108284455495	403.5149482516057	-8440.305701157264	9	7.479305190299833e-4	6.088600404361587e-5	9.09160872345347e-5	3.586750859374256e-4	2.339044770608654e-4	3.2902483004034356e-6	1.9059474809359228e-7	6.545977179995901e-8	1.3788536549542229e-9	7.480759087106102e-10	4.350036810881578e-10	./161225_HMFregCPCT_FR12246224_FR12246096_CPCT02040063	2:2	0.18903542541796514	Inf	NA	NA	NA	NA	NA
1	0.13772011510358242	NA	535	535	NA	0	1	NA	0	TRUE	NA	TRUE	NA	NA	FALSE	0.0011700187316561177	NA	-1055.0948248209688	-2091.3428494012496	-2104.1896496419376	-0	-2091.3428494012496	-0	-2091.3428494012496	3	0.001447625396059559	2.8615574422343994e-4	0.001075386722109708	8.608245352626391e-5	4.762001351267104e-10	1.2100924963311782e-17	9.587894878346684e-29	4.9945652191254495e-45	5.099836185719541e-63	1.0674384981177528e-91	5.909686972942694e-142	./161225_HMFregCPCT_FR12246226_FR12246104_CPCT02010441	1:0	NA	NA	NA	NA	NA	NA	NA
1	0.12618979791041754	NA	50886	50886	NA	0	1	NA	0	TRUE	NA	TRUE	NA	NA	FALSE	0.0010347541874312675	NA	-103265.82719979533	-206499.14237024388	-206525.65439959065	-0	-206499.14237024388	-0	-206499.14237024388	3	7.637828460201728e-4	5.41448275937426e-4	2.007138688733749e-4	2.147053990506156e-5	1.4823035645481375e-7	1.544755766811563e-9	3.861920886792681e-10	1.2947094026854457e-49	6.134944150010158e-69	1.20765982225493e-99	2.5674647469251955e-153	./161225_HMFregCPCT_FR12246226_FR12246104_CPCT02010441	1:1	NA	NA	NA	NA	NA	NA	NA
1	0.19663526333292383	NA	881	881	NA	0	1	NA	0	TRUE	NA	TRUE	NA	NA	FALSE	0.004364967375187833	NA	-1160.9971313375192	-2301.65108979723	-2315.9942626750385	-0	-2301.65108979723	-0	-2301.65108979723	3	0.005312395842037129	1.0131355416333799e-4	0.0025696475804926743	0.0025812638985053924	5.55054024564498e-5	4.663239945061156e-6	2.166449648315518e-9	2.4565379130868224e-14	6.653390086100704e-20	7.059541750899926e-29	1.0136967846899988e-44	./161225_HMFregCPCT_FR12246226_FR12246104_CPCT02010441	2:0	NA	NA	NA	NA	NA	NA	NA
2	0.8001891383355703	0.377875052933108	495	66	326	103	0.1309177167050975	0.6302892221942105	0.2387930611006921	TRUE	FALSE	FALSE	0.08045976911494253	1.431096342095659	TRUE	0.001518113474076343	0.005037370517563431	-280.6829724187753	-505.5249249744324	-543.3659448375506	84.94357992703146	-420.58134504740093	0.013212340869586947	-505.5117126335628	9	0.002785867519810705	4.101302236991866e-4	5.580809681154812e-4	5.176896558790441e-4	8.634501597880906e-4	1.5864506992757405e-4	6.209727267638727e-5	3.936159676376548e-6	1.2231544743589214e-4	8.564833045541012e-5	3.874232157262129e-6	./161225_HMFregCPCT_FR12246233_FR12246091_CPCT02070038	1:0	0.2670996480891156	Inf	NA	NA	NA	NA	NA
2	0.4023413729159057	0.1859448680132438	10847	1580	8702	565	0.14271340401958407	0.7843686731154318	0.07291792286498418	FALSE	TRUE	FALSE	0.05035971123021583	1.4998839495089875	TRUE	0.00196168034957674	0.0017083060070938068	-13338.159668814289	-26592.694543221216	-26658.319337628578	1448.122181518865	-25144.57236170235	151.77970087715218	-26440.914842344064	9	0.0010414657124884457	1.3399140625136723e-4	4.5557095225902877e-4	4.337350832112086e-4	6.983267124066259e-6	1.0757433155749793e-5	3.884812225141372e-7	1.2178889505970208e-8	1.1200674889111666e-8	1.3652899680472904e-8	2.0568004355214205e-9	./161225_HMFregCPCT_FR12246233_FR12246091_CPCT02070038	1:1	0.15110251619461168	Inf	NA	NA	NA	NA	NA
3	0.5681396317573152	0.2890791693122976	1503	76	114	0	0.05059810512890373	0.07696436355664485	0	FALSE	FALSE	FALSE	NA	NA	FALSE	0.001982462123066205	0.001386285348704187	-2434.614679760015	-4803.392394012253	-4851.22935952003	22.80005036474067	-4780.592343647512	22.80005036474068	-4780.592343647512	9	0.0017686235709739907	8.469806348980372e-4	8.176060176138883e-4	7.210184613412683e-5	1.9019520798669942e-5	1.978557601121432e-6	5.920073593637635e-6	5.0143687240726715e-6	2.5516104364473126e-9	9.456369481449785e-20	4.787108430016438e-44	./161225_HMFregCPCT_FR12246233_FR12246091_CPCT02070038	2:1	NA	NA	0.13302583637343307	1313	0.8724375313144515	TRUE	8.661471933684258e-4
2	0.44894639424085986	0.10687408876910208	1152	91	973	88	0.07487941540157599	0.7865173221607401	0.13860326243768395	TRUE	FALSE	FALSE	0.05555555455555555	1.239044671606549	TRUE	9.776440679435466e-4	3.6366387617417165e-4	-2241.809641955905	-4420.175990340508	-4465.61928391181	302.55869372692877	-4117.617296613579	2.8383511865084693e-18	-4420.175990340508	9	0.0033518836645084703	0.0017877960507072467	0.0013826468584313123	5.9871501841509324e-5	3.14928993386317e-6	1.1409072783897607e-4	2.7851512113207174e-6	1.4438174892238814e-7	6.776201362193844e-7	6.922983300263009e-7	2.978432907364417e-8	./161225_HMFregCPCT_FR12246233_FR12246091_CPCT02070038	2:2	0.28796213438928697	Inf	NA	NA	NA	NA	NA
1	0.1278393411911861	NA	220	220	NA	0	1	NA	0	TRUE	NA	TRUE	NA	NA	FALSE	0.0016307984940268168	NA	-403.3913222238345	-790.6017618086119	-800.782644447669	-0	-790.6017618086119	-0	-790.6017618086119	3	0.0028442454344651622	4.1146836777880075e-4	0.0019399556728629894	4.928043967889308e-4	1.6996963194077974e-8	7.124684856409392e-14	1.3854577003955375e-21	9.116294380163648e-33	4.899676868019139e-45	1.670022313621974e-64	1.6867747320833027e-98	./161228_HMFregCPCT_FR12246016_FR12246062_CPCT02060058	1:1	NA	NA	NA	NA	NA	NA	NA
2	0.22448182044826087	0.11340402086605013	982	351	631	0	0.3571951743097074	0.6428048256902926	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.0011643296915782894	7.950785584314997e-4	-1496.5457519854624	-2951.753956120798	-2981.091503970925	96.54948084431923	-2855.204475276479	96.54948084431923	-2855.204475276479	6	0.0013704768637571969	1.8324079436177594e-4	7.171585742171035e-4	4.611497444813949e-4	7.890962800748211e-6	1.0367878961742996e-6	1.6471765165341055e-24	1.4090069182389144e-43	9.815297514402281e-66	3.391219754178356e-102	1.2474777869016645e-167	./161228_HMFregCPCT_FR12246016_FR12246062_CPCT02060058	2:1	NA	NA	NA	NA	NA	NA	NA
