tail,K_beta,N,N_Tail,N_C1,N_C2,pi_Tail,pi_C1,pi_C2,Mean_Tail,Mean_C1,Mean_C2,Variance_Tail,Variance_C1,Variance_C2,Scale_Tail,Shape_Tail,id,karyotype,NLL,BIC,AIC,entropy,ICL,reduced.entropy,reICL,size,PF
TRUE,2,693,188,297,208,0.3059060208,0.2750973055,0.4189966737,0.4836578552,0.6673861349,0.3489749561,Inf,0.0026784168,0.00347759,0.051094899,1.1181213007,34,2:0,-331.129502011,-583.7666440318,-638.2590040221,110.0603511945,-473.7062928373,7.104960707,-576.6616833188,12,P
FALSE,2,239,0,12,227,0,0.9583356144,0.0416643856,NA,0.3777310125,0.2294560041,NA,4.28102031541776e-5,0.0168369798,NA,NA,34,2:1,-174.0178807247,-304.224053034,-332.0357614494,12.7970327053,-291.4270203287,12.7970327053,-291.4270203009,8,F
TRUE,2,328,43,140,145,0.1586917713,0.4216936134,0.4196146152,1.0921085564,0.6891018315,0.3266336758,Inf,0.0034901461,0.002574786,0.053763399,1.0517779648,35,2:0,-166.6312736996,-263.7463840986,-309.2625473992,39.7877351326,-223.9586489661,0.5126919155,-263.233692184,12,P
TRUE,2,5348,551,1115,3682,0.1271440412,0.2038591903,0.6689967685,0.2695476062,0.4915410699,0.2451930079,Inf,0.0028512853,0.0022772578,0.050504999,1.2305715753,35,2:1,-4644.5774811156,-9186.1412269725,-9265.1549622311,826.2945531139,-8359.8466738586,101.2981938458,-9084.8430331138,12,P
TRUE,2,1902,206,689,1007,0.1336945342,0.3563148739,0.5099905918,0.124827553,0.3901214205,0.1910649407,Inf,0.0026452543,0.0015922086,0.050420199,1.6776238673,35,2:2,-1759.0280055218,-3427.4480761264,-3494.0560110437,336.7842041409,-3090.6638719855,71.0578285936,-3356.3902475121,12,P
TRUE,2,148,11,80,57,0.0775268517,0.5317390569,0.3907340915,0.0973121102,0.5892318299,0.3535474025,0.0510518126,0.0024186292,0.0092558068,0.050724599,2.0888025083,36,2:0,-97.4940072498,-135.0214672145,-170.9880144997,25.2685045064,-109.7529627081,20.1014840897,-114.919983111,12,P
TRUE,2,424,29,116,279,0.0849921366,0.2675770457,0.6474308177,0.2073028239,0.4479141238,0.2203444394,Inf,0.0021910836,0.0012982947,0.050561799,1.3225817813,36,2:1,-451.9266382833,-831.2564751038,-879.8532765666,44.9445652275,-786.3119098763,5.5635038507,-825.6929712523,12,F
TRUE,2,383,4,73,306,0.0172228938,0.1886786248,0.7940984814,0.1578790357,0.5094105217,0.2534973923,Inf,0.0021738417,0.0021746668,0.052173899,1.4935795993,37,2:0,-426.1785006338,-780.9805813974,-828.3570012675,13.8516472332,-767.1289341642,2.9924319582,-777.988149441,12,P
TRUE,2,17916,285,1677,15954,0.0244351649,0.8824199497,0.0931448854,0.1696847576,0.3979111941,0.1968938766,Inf,0.0021934441,0.001501727,0.050359699,1.4220379155,37,2:1,-26031.6413662632,-51945.7613391585,-52039.2827325264,1139.4752501521,-50806.2860890064,290.1045886782,-51655.6567506844,12,P
TRUE,2,2650,145,851,1654,0.0898707373,0.3095728696,0.6005563931,Inf,0.3415816474,0.1635693842,Inf,0.0020070688,9.054036e-4,0.050314499,0.5669911797,37,2:2,-2742.3431574034,-5390.0985357791,-5460.6863148068,456.3150178371,-4933.783517942,59.8222739893,-5330.2762617839,12,P
TRUE,2,255,42,12,201,0.173504992,0.0463413839,0.7801536241,0.1347383862,0.8467977568,0.3983396083,Inf,0.0019018702,0.0029419302,0.052287599,1.6341673715,38,2:0,-249.6406102751,-432.7860580082,-475.2812205501,14.1225864325,-418.6634715757,4.57565522206847e-5,-432.7860122516,12,P
FALSE,2,25,0,17,8,0,0.3186080031,0.6813919969,NA,0.3522006674,0.096499911,NA,0.004092276,0.0018918717,NA,NA,38,2:1,-22.3564989813,-18.9619913636,-28.7129979626,0.7005993593,-18.2613920044,0.7005993593,-18.2613920031,8,F
TRUE,2,2466,1268,570,628,0.5672132191,0.2165310561,0.2162557248,0.1198225948,0.3879957935,0.1893778159,Inf,0.0018010435,0.0015642195,0.050279299,1.7229927551,39,2:0,-2861.6659259849,-5629.6076197652,-5699.3318519699,655.4481788056,-4974.1594409596,30.5281744155,-5599.0794453251,12,P
TRUE,2,6664,2380,277,4007,0.4140257573,0.5518638048,0.0341104379,0.0957459135,0.3229660926,0.1602814549,0.0416615938,0.0015060336,9.335723e-4,0.050251299,2.1045548916,39,2:1,-10685.3507788139,-21265.0478554216,-21346.7015576278,1791.4094233279,-19473.6384320938,62.0319928099,-21203.015862662,12,P
TRUE,2,859,335,429,95,0.4087547595,0.096299833,0.4949454075,0.1109887194,0.6290699751,0.2700536247,Inf,0.0028687836,0.0011317739,0.050359699,1.8306203641,40,2:0,-783.1795555086,-1485.2898839534,-1542.3591110172,67.017440535,-1418.2724434185,0.0011119498,-1485.2887720036,12,P
TRUE,2,1674,115,562,997,0.0784239518,0.3324464764,0.5891295718,0.0931285717,0.4823183285,0.2421688465,0.0206678816,0.0021876066,0.0026522836,0.050632899,2.1914836446,40,2:1,-1403.983318835,-2718.8909826574,-2783.96663767,126.3638575573,-2592.5271251002,37.2294333451,-2681.6615492938,12,P
FALSE,2,117,0,109,8,0,0.0683776918,0.9316223082,NA,0.5792139159,0.1080338207,NA,0.0034935116,0.0026205029,NA,NA,41,2:0,-137.9916518235,-237.8859121686,-259.983303647,0.0020847929,-237.8838273757,0.0020847929,-237.8838273757,8,F
TRUE,2,1004,92,417,495,0.1062720044,0.4813442158,0.4123837798,0.1500760335,0.4250908897,0.2191321668,Inf,0.0013690279,9.039561e-4,0.051094899,1.5162084598,41,2:1,-1097.8614116121,-2112.7818556211,-2171.7228232241,83.139786257,-2029.6420693641,3.3923697724,-2109.3894858483,12,P
TRUE,2,258,52,98,108,0.2157057666,0.3779298047,0.4063644287,0.7327104285,0.9285907111,0.4515174112,Inf,5.836578e-4,0.0024992508,0.055045899,1.0812288331,42,2:0,-193.8464241964,-321.0573333737,-363.6928483928,18.4122346221,-302.6450987516,1.21236510244156e-14,-321.0573333737,12,P
TRUE,2,638,153,169,316,0.2889300337,0.455175076,0.2558948904,0.5363377038,0.6152357057,0.3085706386,Inf,0.0022244707,0.0034364298,0.050359699,1.1036254697,42,2:1,-345.2925698238,-613.0850802475,-666.5851396477,121.7340771748,-491.3510030727,10.2415521306,-602.843528126,12,P
TRUE,2,183,22,16,145,0.1387957331,0.0851771756,0.7760270913,0.3568409421,0.7551225757,0.3614122269,Inf,9.598657e-4,0.0020488699,0.070175399,1.244798863,43,2:0,-189.2543061026,-315.9947783712,-354.5086122053,16.5440735582,-299.450704813,8.48853216032182e-8,-315.9947782863,12,P
TRUE,2,12,1,3,8,0.0833333333,0.6770421512,0.2396245155,0.103448,0.4093974701,0.3081402134,9.99999996776097e-19,7.6137088124026e-6,0.0027194737,0.103447999,103448001.166753,43,2:1,-35.6153039974,-41.4117281974,-47.2306079949,0.5068365775,-40.9048916199,0.5068365774,-40.9048916198,12,F
TRUE,2,2247,35,1163,1049,0.0252869467,0.5225276912,0.4521853621,0.0852025372,0.301019245,0.1448926006,0.006338821,0.0033709839,0.0012077545,0.050632899,2.4646638383,44,2:0,-2397.0222589715,-4701.4363026769,-4770.0445179431,367.9168204485,-4333.5194822283,257.5294108954,-4443.9068917382,12,P
TRUE,2,5328,17,944,4367,0.0135747893,0.8086146123,0.1778105984,0.1235747815,0.2556398983,0.1288122928,Inf,0.0013423973,9.803296e-4,0.051094899,1.7049528396,44,2:1,-8564.0789166761,-17025.1890588056,-17104.1578333523,624.4836013047,-16400.705457501,353.8852509611,-16671.3038078168,12,P
TRUE,2,217,9,1,207,0.1249038859,0.0046078833,0.8704882308,0.1100897203,0.526316,0.1629485952,0.1794602983,1.23259516440783e-32,0.0037747083,0.055944099,2.0332155711,44,2:2,-331.3177500093,-598.0767317761,-638.6355000186,62.0560513625,-536.0206804136,5.12850159488623e-16,-598.0766999636,12,F
TRUE,2,147,70,53,24,0.5229383906,0.1315040038,0.3455576056,0.1752127302,0.4777308009,0.2347482351,Inf,0.0024164007,7.054378e-4,0.050847499,1.4088562254,45,2:0,-130.376468671,-200.8677463006,-236.7529373419,25.9151322508,-174.9526140498,0.0181525865,-200.849593714,12,P
TRUE,2,690,172,206,312,0.2883348614,0.4199249993,0.2917401393,0.1080054835,0.3836760162,0.1900333386,Inf,0.0021657396,0.001088239,0.050359699,1.8736059268,45,2:1,-710.1373330697,-1341.8343669683,-1396.2746661393,131.5352736252,-1210.2990933431,12.5971503726,-1329.2372165933,12,P
FALSE,2,28,0,11,17,0,0.6219039782,0.3780960218,NA,0.3064761678,0.1449711654,NA,3.8478e-4,0.0037691195,NA,NA,45,2:2,-35.5971092869,-44.5365824923,-55.1942185737,2.5447209555,-41.9918615369,2.5447209555,-41.9918615388,8,F
TRUE,2,296,7,175,114,0.0259585759,0.5904498869,0.3835915372,0.0941420797,0.6653975677,0.309982825,0.0027620994,0.0039412426,0.0043694674,0.063291099,3.051510115,46,2:0,-182.2137756416,-296.1432378312,-340.4275512831,6.3664941873,-289.776743644,3.1250147489,-293.01822308,12,P
TRUE,2,3723,69,1239,2415,0.0276905059,0.3308839046,0.6414255895,0.3212148437,0.4852904052,0.2383609217,Inf,0.0030367904,0.0023113716,0.050420199,1.1861934864,46,2:1,-3297.4679099565,-6496.2683990265,-6570.935819913,273.6926099552,-6222.5757890713,92.3327638653,-6403.9356351365,12,P
TRUE,2,5104,73,3162,1869,0.0254117378,0.6146804304,0.3599078317,2.3561080172,0.3892147261,0.1838628382,Inf,0.0021778392,0.0017196284,0.053846199,1.0233883907,46,2:2,-5128.7006199838,-10154.9478820673,-10233.4012399676,464.0494364607,-9690.8984456066,162.4688876531,-9992.4789942525,12,P
TRUE,2,762,79,460,223,0.1276444801,0.2741510854,0.5982044345,0.1046520463,0.4213676462,0.1451382042,Inf,0.0026233353,0.0026131067,0.050359699,1.9275653295,47,2:0,-699.3834981522,-1319.1356376363,-1374.7669963045,155.4035688857,-1163.7320687505,11.5608011975,-1307.5748364427,12,P
TRUE,2,809,139,253,417,0.1999904342,0.3057883658,0.4942212,0.0976605399,0.3287330495,0.162206677,0.0714327728,0.0015120832,0.0015177439,0.050359699,2.0646681554,47,2:1,-909.3138138319,-1738.2780406591,-1794.6276276639,198.0134407903,-1540.2645998689,36.3709888026,-1701.9070518422,12,P
TRUE,2,2542,1426,349,767,0.6026848335,0.2710539512,0.1262612153,0.126130683,0.5870825381,0.2629193838,Inf,0.0078210505,8.853349e-4,0.050279299,1.6628659403,48,2:0,-2727.700239267,-5361.312001113,-5431.400478534,389.150068643,-4972.16193247,8.9293263079,-5352.3826748023,12,P
TRUE,2,1139,490,198,451,0.4825613779,0.1598200315,0.3576185906,0.1136403487,0.4121996479,0.1969509144,Inf,0.003342849,0.0020187948,0.050228299,1.7920939192,48,2:1,-1241.9256601295,-2399.3964486976,-2459.8513202589,336.7766211082,-2062.6198275893,38.4005439136,-2360.9959047821,12,P
TRUE,2,681,97,117,467,0.2030006372,0.6331889167,0.1638104461,0.1134644903,0.3796222831,0.1510288492,Inf,0.0039773008,0.0017384877,0.050359699,1.7980328898,48,2:2,-786.2671060187,-1494.2514643637,-1548.5342120375,214.4192046933,-1279.8322596704,15.3952301106,-1478.8562342502,12,P
FALSE,2,173,0,80,93,0,0.5453545263,0.4546454737,NA,0.5726193855,0.2001545546,NA,0.0024884463,0.0089539489,NA,NA,49,2:0,-104.124326144,-167.022319532,-192.248652288,4.7265518693,-162.2957676627,4.7265518693,-162.2957676518,8,P
TRUE,2,1766,259,429,1078,0.1829122211,0.5826471904,0.2344405885,0.1531914092,0.4477381452,0.1940592745,Inf,0.0017484806,0.0034752282,0.050420199,1.4906062591,49,2:1,-1521.1564128709,-2952.5951571678,-3018.3128257418,502.0636070382,-2450.5315501297,38.0038500817,-2914.5912860108,12,R
TRUE,2,80,1,58,21,0.0125,0.2625316168,0.7249683832,0.114754,0.6698891215,0.3167431515,1.00000004113474e-18,0.0023339082,0.0032800304,0.114753999,114753998.639812,50,2:0,-90.8886752417,-129.1930308673,-157.7773504834,0.0199285389,-129.1731023284,0.0199285372,-129.1731023299,12,P
TRUE,2,1149,25,268,856,0.0306722746,0.2308902009,0.7384375245,0.2519292669,0.4928656367,0.2372962823,Inf,0.0018245791,0.0016067798,0.053691299,1.2708426623,50,2:1,-1322.1367803606,-2559.7137933869,-2620.2735607211,62.8751404266,-2496.8386529604,4.1678056983,-2555.5459876908,12,P
TRUE,2,526,143,37,346,0.2967787864,0.0692641993,0.6339570143,0.585471504,0.4979392275,0.3751018398,Inf,0.001065459,0.0024699319,0.050420199,1.0942343258,51,2:0,-448.4501709261,-821.7167272994,-872.9003418523,105.0894206963,-716.6273066031,41.3301598459,-780.3865670275,12,F
TRUE,2,1045,162,259,624,0.1838109331,0.5709604525,0.2452286143,0.0930649,0.3389211359,0.1737369373,0.0183284783,0.0016043503,0.0011995207,0.051020399,2.2134856591,51,2:1,-1237.2560112604,-2391.0907565479,-2450.5120225207,187.7208053351,-2203.3699512128,35.8556943002,-2355.2350622428,12,P
FALSE,2,139,0,114,25,0,0.1787752169,0.8212247831,NA,0.2539568934,0.0783282338,NA,0.0038057117,6.020688e-4,NA,NA,51,2:2,-155.8062867821,-272.1367820992,-295.6125735642,5.8460748814,-266.2907072178,5.8460748814,-266.2907072134,8,F
TRUE,2,380,50,233,97,0.159478564,0.602612025,0.2379094111,0.1953862561,0.4945590677,0.2277032345,Inf,0.0031057744,0.0019358196,0.053763399,1.3796237422,52,2:0,-279.8063057488,-488.330556465,-535.6126114976,54.4328500925,-433.8977063725,4.5090285253,-483.8215279332,12,P
TRUE,2,5337,674,1810,2853,0.156161758,0.5118668916,0.3319713504,0.1330699222,0.3803782968,0.1825893916,Inf,0.00223838,0.0015841176000000001,0.050359699,1.6088690982,52,2:1,-5129.0355146281,-10155.0820015402,-10234.0710292562,1092.0431063904,-9063.0388951498,164.1650454283,-9990.9169560598,12,P
TRUE,2,2497,328,1577,592,0.1578904902,0.2220275449,0.6200819649,0.1102864216,0.3153299283,0.1535761996,Inf,0.0016828552,0.0011200593,0.050279299,1.8378888514,52,2:2,-2820.9839327961,-5548.0937221088,-5617.9678655921,463.3946539426,-5084.6990681662,84.3933491754,-5463.7003728536,12,P
TRUE,2,372,81,10,281,0.2714401761,0.0215195726,0.7070402513,0.1162239655,0.4290473363,0.1753748024,Inf,0.0021576924,0.0053685851,0.050192999,1.7601433335,53,2:0,-450.4063962948,-829.7860663382,-876.8127925895,161.2602868848,-668.5257794534,9.1761215422,-820.6099447757,12,F
TRUE,2,89,20,1,68,0.2497079635,0.011235009,0.7390570275,0.1291796198,0.596491,0.2289868296,Inf,1.23259516440783e-32,0.0016300647,0.050420199,1.640179911,53,2:1,-152.9259074072,-251.9881783777,-281.8518148145,13.0294257846,-238.9587525931,7.5907699907477495e-25,-251.9881783777,12,F
TRUE,2,2043,184,250,1609,0.1111999502,0.1190741393,0.7697259106,0.2163890117,0.5449524313,0.2616155191,Inf,0.0032378698,0.0024144008,0.050632899,1.3054662551,54,2:0,-2005.9886076991,-3920.5111202605,-3987.9772153983,236.3148819509,-3684.1962383096,14.5372335092,-3905.9738867563,12,P
TRUE,2,747,57,147,543,0.0932465032,0.7116434812,0.1951100156,0.1097575234,0.4192966139,0.2040957889,Inf,0.0024923146,0.0014516543,0.051851899,1.8954553119,54,2:1,-852.6797011631,-1625.9666201046,-1681.3594023262,77.1551696244,-1548.8114504802,11.8750374553,-1614.091582647,12,P
TRUE,2,98,8,59,31,0.0844346472,0.3131389256,0.6024264272,0.0815296833,0.6110049697,0.2858424448,0.0010833801,0.0030764263,0.0017285382,0.059321999,3.6712374995,55,2:0,-80.1439783972,-105.2683470504,-136.2879567944,1.3321258197,-103.9362212307,0.3074352187,-104.9609118317,12,P
TRUE,2,1200,105,423,672,0.1065555845,0.3496024645,0.543841951,0.1271496554,0.4455802223,0.2183114972,Inf,0.0022206715,0.0017347973,0.050359699,1.6558110117,55,2:1,-1089.4176571104,-2093.7543921915,-2154.8353142208,139.2922570252,-1954.4621351663,19.5808186448,-2074.1735735391,12,P
TRUE,2,172,23,96,53,0.1435661864,0.3008515031,0.5555823105,0.1850223692,0.741792564,0.3480557269,Inf,0.0025467914,0.0045032853,0.068965499,1.5942388321,55,2:2,-103.5407636645,-145.3115936073,-183.081527329,16.2908828416,-129.0207107656,0.1739378749,-145.1376557327,12,P
TRUE,2,216,15,70,131,0.087150389,0.3191643926,0.5936852184,0.2528858699,0.5206565089,0.2565469452,Inf,0.002149756,0.0023236671,0.055555599,1.2815361209,56,2:0,-177.3336113014,-290.1638817106,-330.6672226028,22.2593731267,-267.9045085839,1.5011061353,-288.6627755746,12,P
TRUE,2,2131,78,399,1654,0.0479228531,0.186136734,0.7659404129,0.1368080041,0.4174943569,0.2030461156,Inf,0.0022855802,0.0016338682,0.050847499,1.5915216403,56,2:1,-2524.823408748,-4957.6746579109,-5025.6468174961,182.9396468968,-4774.735011014,36.8412318721,-4920.8334260453,12,P
FALSE,2,219,0,53,166,0,0.7585870703,0.2414129297,NA,0.3527672265,0.1618517471,NA,0.0024537565,0.0020440512,NA,NA,56,2:2,-249.6786925186,-456.2448111987,-483.3573850373,11.4785984176,-444.7662127811,11.4785984176,-444.7662127826,8,P
TRUE,2,671,61,89,521,0.1089870814,0.129138438,0.7618744806,0.2098130809,0.5882649677,0.2903693121,Inf,0.0031509831,0.0030035603,0.052173899,1.3309703742,57,2:0,-587.0670427815,-1096.0288559193,-1150.134085563,70.3279301872,-1025.7009257321,5.4112315437,-1090.6176243737,12,P
TRUE,2,1720,134,169,1417,0.0946559438,0.095492424,0.8098516323,0.1410827668,0.4279961729,0.2172319755,Inf,0.0029392967,0.0014520412,0.051094899,1.5677976403,57,2:1,-2249.4456405779,-4409.490326318,-4474.8912811557,198.862376464,-4210.627949854,32.1687897566,-4377.3215366064,12,P
TRUE,2,473,14,244,215,0.0476317591,0.5058126913,0.4465555496,0.2119943452,0.4054835898,0.1864935455,Inf,0.002406938,0.0036520609,0.052631599,1.3302628767,58,2:0,-396.5033186836,-719.0974927053,-769.0066373672,86.0149780588,-633.0825146465,33.2417121788,-685.8557805071,12,P
TRUE,2,2371,86,752,1533,0.0582978772,0.3071585099,0.6345436129,0.1300248544,0.3199259861,0.1671967429,Inf,0.0022535068,0.0022268642,0.050420199,1.6333825419,58,2:1,-2594.7820209407,-5096.3112368487,-5165.5640418814,600.5979635032,-4495.7132733455,313.3063130319,-4783.0049238013,12,P
TRUE,2,2043,47,1157,839,0.0413056371,0.5638097947,0.3948845682,0.1085616302,0.2817439392,0.1371780658,Inf,0.0021202924,0.0012495154,0.051094899,1.889121374,58,2:2,-2360.719786142,-4629.9734771461,-4697.439572284,383.22239327,-4246.7510838761,193.6162687609,-4436.3572083141,12,P
TRUE,2,734,127,156,451,0.1977477748,0.2081747502,0.5940774749,0.1972330196,0.5776528258,0.2855938738,Inf,0.0022699844,0.0016789653,0.053097299,1.3683840396,59,2:0,-629.2559603294,-1179.3298123153,-1234.5119206587,86.2477183093,-1093.082094006,0.6632170305,-1178.6665952842,12,P
TRUE,2,2069,313,595,1161,0.1830299357,0.5358856069,0.2810844574,0.1624220223,0.444088016,0.2177188007,Inf,0.0018673659,0.0012838688,0.050279299,1.4483509722,59,2:1,-1995.3532929165,-3899.0887377,-3966.706585833,310.9178184076,-3588.1709192924,17.6645089865,-3881.424228709,12,P
TRUE,2,1458,233,766,459,0.1899044516,0.2943954967,0.5157000517,0.1231373734,0.3533991414,0.1801617795,Inf,0.0015689232,7.133753e-4,0.050632899,1.6983417151,59,2:2,-1574.6751366965,-3061.9324224422,-3125.350273393,215.048885927,-2846.8835365152,20.4712433261,-3041.4611791066,12,P
TRUE,2,941,46,580,315,0.0572635074,0.613633843,0.3291026497,0.0956172438,0.4005189385,0.1908853079,0.0315327846,0.0025770479,0.0018226217,0.050847499,2.1357558381,60,2:0,-873.2027908105,-1664.2422639459,-1722.405581621,88.1363327341,-1576.1059312119,36.0916513431,-1628.1506125815,12,P
TRUE,2,6395,118,2137,4140,0.0308021067,0.3290404813,0.640157412,0.146164734,0.3265929115,0.1667810919,Inf,0.0017882258,0.0015182835,0.050359699,1.5256477282,60,2:1,-7545.770501667,-14986.3817427659,-15067.541003334,869.2270858572,-14117.1546569086,423.7436315745,-14562.6381111024,12,P
TRUE,2,1631,34,959,638,0.0359162552,0.3819180457,0.5821656992,0.1270482546,0.2844409044,0.1391058913,Inf,0.0015051162,0.0011813108,0.051094899,1.6727141758,60,2:2,-2008.0270603288,-3927.2907374261,-3992.0541206576,240.7336843303,-3686.5570530958,101.6996337596,-3825.5911037223,12,P
TRUE,2,2570,135,871,1564,0.1053523591,0.3301651524,0.5644824885,0.1036622319,0.291258621,0.1288608533,Inf,0.0023505071,0.001856478,0.050314499,1.9431422164,61,2:0,-2990.1756657225,-5886.1313973103,-5956.351331445,856.189625531,-5029.9417717793,258.7721216614,-5627.3592756235,12,M
TRUE,2,8882,378,2869,5635,0.0784201991,0.3252049972,0.5963748037,0.0993770293,0.2360063699,0.1218385818,0.1778744182,0.0022542619,0.0011016358,0.050359699,2.0273855944,61,2:1,-12270.9764930022,-24432.8516015742,-24517.9529860044,3124.9024706093,-21307.9491309649,1525.9933505004,-22906.8586021854,12,M
TRUE,2,417,121,63,233,0.329062915,0.5287602907,0.1421767943,0.1306383414,0.4447737402,0.206141421,Inf,0.0014027352,0.0018873147,0.050632899,1.6328681832,62,2:0,-434.6683940977,-796.9397535337,-845.3367881953,98.615699848,-698.3240536857,2.064680458,-794.8750730744,12,P
TRUE,2,473,85,124,264,0.2136879738,0.530008544,0.2563034821,0.095305443,0.385709611,0.1577647347,0.0327940551,0.0013835516,0.0015770562,0.050561799,2.1300331054,62,2:1,-539.5898656312,-1005.2705866005,-1055.1797312624,106.9138573964,-898.3567292041,2.4459342178,-1002.8246523817,12,P
TRUE,2,410,54,14,342,0.2113382076,0.7570694674,0.031592325,0.1408780004,0.400729534,0.1563038175,Inf,0.0015486245,0.0032432679,0.050359699,1.5563482547,63,2:0,-533.6893049473,-995.1847239782,-1043.3786098946,159.6345843353,-835.5501396429,5.6422586357,-989.5424653431,12,F
TRUE,2,6941,70,3076,3795,0.0207230874,0.4397479677,0.5395289448,0.6629999525,0.3230647343,0.1609482979,Inf,0.0019283532,0.0012052982,0.050314499,1.082121256,63,2:1,-8070.3453980631,-16034.5483825021,-16116.6907961262,766.859766631,-15267.6886158711,373.6104070364,-15660.9379753514,12,P
FALSE,2,286,0,240,46,0,0.1887753268,0.8112246732,NA,0.6202335729,0.3191257326,NA,0.0022427037,0.0381986967,NA,NA,64,2:0,-294.782619278,-544.3173040694,-573.565238556,38.0571722401,-506.2601318293,38.0571722401,-506.2601317988,8,F
TRUE,2,3554,97,759,2698,0.0363714914,0.2126197356,0.7510087729,0.2354975527,0.4621199924,0.2313611529,Inf,0.0023032008,0.0016463858,0.050279299,1.27145974,64,2:1,-4058.2201586127,-8018.3303691208,-8092.4403172254,237.2844318251,-7781.0459372958,50.0350356662,-7968.2953334514,12,P
TRUE,2,75,3,15,57,0.0399993051,0.1988269928,0.761173702,0.0523228182,0.4541701579,0.2440884174,1.582e-6,0.0036214767,0.002941572,0.051094899,42.6109626077,64,2:2,-77.2758186396,-102.7417799168,-130.5516372792,4.6172905039,-98.1244894129,4.6167084558000004,-98.1250714583,12,F
FALSE,2,736,0,388,348,0,0.4736065862,0.5263934138,NA,0.5167289724,0.0928584372,NA,0.0055119568,0.0012596677,NA,NA,65,2:0,-664.8982676185,-1276.9866942871,-1313.7965352369,2.729998998,-1274.2566952891,2.729998998,-1274.2566952845,8,F
TRUE,2,1248,202,419,627,0.1851736383,0.4945316864,0.3202946753,0.1184086326,0.4320355383,0.2432804248,Inf,0.0022262905,0.0039183549,0.050314499,1.7388962355,65,2:1,-972.4236033257,-1859.2956360642,-1920.8472066513,302.4383185838,-1556.8573174804,127.817846595,-1731.4777894119,12,P
TRUE,2,774,71,296,407,0.1120493112,0.3772349834,0.5107157054,0.2086063911,0.5782675561,0.2769226284,Inf,0.0033266752,0.0040776388,0.052083299,1.3327515341,66,2:0,-437.1259995388,-794.4331365944,-850.2519990775,102.4196828352,-692.0134537592,14.7423423971,-779.6907941909,12,P
TRUE,2,7111,696,1655,4760,0.123082425,0.6483074883,0.2286100867,0.1385896545,0.4447865957,0.2128415588,Inf,0.0026743927,0.0019824218,0.050420199,1.5718556242,66,2:1,-6740.7828411897,-13375.1329044608,-13457.5656823794,1063.0184686693,-12312.1144357915,147.1534018669,-13227.9795025631,12,P
TRUE,2,63,5,41,17,0.0822911738,0.2582862147,0.6594226116,0.0707506387,0.3209181889,0.1611000568,7.668298e-4,0.0053502165,2.316351e-4,0.051851899,3.7436696716,66,2:2,-63.9120222443,-78.1064277719,-103.8240444886,5.7389931865,-72.3674345854,4.6946252681,-73.4118025085,12,F
TRUE,2,392,86,208,98,0.24873846,0.2281006504,0.5231608896,0.2247057989,0.6149492418,0.286431874,Inf,0.0018799298999999999,0.0015478803,0.050420199,1.2892964137,67,2:0,-300.0405899535,-528.4260378295,-576.081179907,43.7567228067,-484.6693150227,0.0010418064,-528.4249960231,12,P
TRUE,2,1263,29,0,1234,0.0442718873,0.0780669618,0.8776611509,0.0974886181,0.4458026509,0.2848298459,0.0690842945,8.567415e-4,0.0209320292,0.050314499,2.0665699739,67,2:1,-729.0827113681,-1372.470481268,-1434.1654227362,309.2247059739,-1063.2457752942,179.4525998709,-1193.0178814016,12,R
FALSE,2,320,0,172,148,0,0.4671634691,0.5328365309,NA,0.3525488853,0.1549343607,NA,0.0019595939,0.0023205107,NA,NA,68,2:0,-326.279509828,-606.4124516896,-636.5590196559,15.6026015903,-590.8098500992,15.6026015903,-590.809850077,8,P
FALSE,2,169,0,29,140,0,0.8230524467,0.1769475533,NA,0.3085746445,0.153200461,NA,0.0022372008,0.0010946665,NA,NA,68,2:1,-253.7406070675,-466.4420244155,-491.4812141349,7.6054560489,-458.8365683666,7.6054560489,-458.8365683538,8,F
TRUE,2,2264,80,1032,1152,0.0466027886,0.4546560503,0.4987411612,0.2700250292,0.5136591463,0.2607622957,Inf,0.0049416597,0.0027605251,0.051470599,1.235504716,69,2:0,-1496.0775482176,-2899.4564351633,-2968.1550964352,272.0248785733,-2627.43155659,131.8059487524,-2767.6504864078,12,P
TRUE,2,5480,218,196,5066,0.0449151349,0.0859016091,0.869183256,0.166200887,0.2253422097,0.19943037,Inf,0.0129707485,0.0011666523,0.050279299,1.4337354228,69,2:1,-9070.30367182,-18037.3010190807,-18116.60734364,1517.404141403,-16519.8968776777,1069.4833565944,-16967.8176642632,12,F
FALSE,2,243,0,104,139,0,0.5746325562,0.4253674438,NA,0.5665251547,0.1698743436,NA,0.0034839404,0.0080164965,NA,NA,70,2:0,-140.1545608217,-236.3646300967,-264.3091216434,6.7010083309,-229.6636217657,6.7010083309,-229.6636217519,8,F
