tail,K_beta,N,N_Tail,N_C1,N_C2,pi_Tail,pi_C1,pi_C2,Mean_Tail,Mean_C1,Mean_C2,Variance_Tail,Variance_C1,Variance_C2,Scale_Tail,Shape_Tail,id,karyotype,NLL,BIC,AIC,entropy,ICL,reduced.entropy,reICL,size,PF,ratioM,ratioV,ratioN,minpi,QC,prob
TRUE,2,1284,66,443,775,0.0592155483,0.3437847643,0.5969996874,0.1178972396,0.4690234337,0.2292580129,Inf,0.0023726833,0.0018401597,0.052238799,1.7956143718,437,2:1,-1200.6513426445,-2315.4098594781,-2377.3026852891,93.4438902391,-2221.965969239,22.1355014791,-2293.2743579923,12,NA,0.04583223838977979,1.2893898828454944,1.7477477477477477,0.3437847643,PASS,0.9825836197980042
TRUE,2,1265,59,754,452,0.0600867459,0.3471248295,0.5927884246,0.1257953847,0.3741573428,0.181037272,Inf,0.0016609903,0.001097929,0.050314499,1.6665859643,437,2:2,-1389.6946266788,-2693.6753245437,-2755.3892533576,103.7818926787,-2589.893431865,15.1318424304,-2678.5434821058,12,NA,0.06674205077504691,1.5128394459022396,1.6666666666666667,0.3471248295,PASS,0.9795923192086362
TRUE,2,1196,157,20,1019,0.1751389901,0.0143040235,0.8105569864,0.1121476097,0.4221586687,0.1788916189,Inf,0.0027011376,0.0035302526,0.050691199,1.8248317539,438,2:0,-1536.4947189114,-2987.9485826087,-3048.9894378228,345.1719751547,-2642.7766074539,16.1607954656,-2971.7877871326,12,NA,0.35985716544935364,1.3069503012360422,48.57142857142857,0.0143040235,FAIL,0.004722643489465102
TRUE,2,3492,68,607,2817,0.029290314,0.1744501129,0.7962595732,0.0894969002,0.3030603404,0.2027970721,0.012047496,0.0013206161,0.0057730734,0.050420199,2.2902880095000002,438,2:1,-3880.7821618629,-7663.6655647223,-7737.5643237258,1206.118178144,-6457.5473865783,967.0384514419,-6696.6271136204,12,NA,0.5055980480302014,4.371500089995874,4.634868421052632,0.1744501129,FAIL,0.08641790861686667
TRUE,2,1404,124,685,595,0.1128767876,0.4030514796,0.4840717328,0.1452487018,0.4595355754,0.1973773353,Inf,0.0025734465,0.0027934703,0.050847499,1.5386318976,439,2:0,-1088.3579998153,-2089.7510326156,-2152.7159996306,237.5004681227,-1852.2505644929,30.4486404037,-2059.3023921949,12,NA,0.32820842728237976,1.0854977167778697,1.151006711409396,0.4030514796,PASS,0.9645633477824367
TRUE,2,836,49,235,552,0.0801297916,0.6421891509,0.2776810575,0.1365184523,0.3682943276,0.1729504817,Inf,0.0021115099,0.0015776769,0.050359699,1.5844989289,439,2:1,-906.0098661087,-1731.2761888605,-1788.0197322175,131.0015542227,-1600.2746346378,23.5624298854,-1707.7137589675,12,NA,0.12947847256559575,1.3383664931647286,2.343220338983051,0.2776810575,PASS,0.9662338598624054
TRUE,2,648,39,50,559,0.0739880382,0.0754812122,0.8505307496,0.2788928119,0.694344011,0.3413189157,Inf,0.0034124474,0.003074806,0.055555599,1.2487520923,440,2:0,-645.1203044889,-1212.5539206215,-1266.2406089778,40.9408699318,-1171.6130506897,1.1344740288,-1211.4194465911,12,NA,0.03429689671898828,1.1098090090887036,10.980392156862745,0.0754812122,PASS,0.8675671289017233
TRUE,2,5044,358,1900,2786,0.087028997,0.3736854255,0.5392855776,0.1569358097,0.500729411,0.2450319668,Inf,0.0030886341,0.0022558949,0.050420199,1.473359714,440,2:1,-3870.3978000801,-7638.4841437951,-7716.7956001602,518.7804861979,-7119.7036575973,104.0715691479,-7534.4125746227,12,NA,0.04352688157094775,1.3691391828582085,1.466070489216202,0.3736854255,PASS,0.9865309717926675
TRUE,2,1544,94,1142,308,0.0723818556,0.1919525769,0.7356655674,0.1036297307,0.394533345,0.1850603147,Inf,0.0021601308,0.0012292028,0.050420199,1.9475783272,440,2:2,-1667.244722849,-3246.383864931,-3310.489445698,109.3364885858,-3137.0473763452,18.879981009,-3227.5038839043,12,NA,0.13191761637050758,1.7573428892286935,3.6990291262135924,0.1919525769,PASS,0.9315121019201211
FALSE,2,372,0,204,168,0,0.4553006718,0.5446993282,NA,0.4828929067,0.2419876541,NA,0.0038559815,0.0041436184,NA,NA,441,2:0,-275.4966261627,-503.6421014912,-534.9932523254,30.4753766197,-473.1667248715,30.4753766197,-473.1667248511,8,NA,0.004472961664204078,1.0745949896284515,1.21301775147929,0.4553006718,PASS,0.9770900124955121
TRUE,2,5199,66,1640,3493,0.0206446533,0.3138284431,0.6655269036,0.1405533238,0.3907353956,0.1900223476,Inf,0.0027259315,0.0019153625,0.052173899,1.5903398796,441,2:1,-5407.8592148883,-10713.0437708359,-10791.7184297765,497.6865925525,-10215.3571782834,252.5047029241,-10460.5390678528,12,NA,0.05626022694185462,1.4231935208087243,2.129189518586228,0.3138284431,PASS,0.9697090802145347
FALSE,2,1679,0,937,742,0,0.4470363662,0.5529636338,NA,0.3243745301,0.1554090951,NA,0.0020137991,0.0016864781,NA,NA,441,2:2,-1865.0917496561,-3670.7758700556,-3714.1834993122,116.3542762527,-3554.4215938029,116.3542762527,-3554.4215937074,8,NA,0.08723002917735911,1.1940855324477682,1.262449528936743,0.4470363662,PASS,0.9578506829186836
TRUE,2,690,47,330,313,0.0844341775,0.4757733037,0.4397925189,0.1435788562,0.5030877725,0.2266158938,Inf,0.0041643361,0.0035060462,0.052631599,1.5787046316,442,2:0,-428.7838893866,-779.1274796021,-833.5677787732,98.8084565993,-680.3190230028,26.3845036985,-752.7429758916,12,NA,0.22000215458850603,1.1877584784821147,1.0541401273885351,0.4397925189,PASS,0.9769936277738769
TRUE,2,4842,191,1468,3183,0.0554785642,0.3003181486,0.6442032871,0.1152196902,0.38433164,0.1888720241,Inf,0.0030291003,0.0024792553,0.050420199,1.7780956003,442,2:1,-4599.0996271834,-9096.3782567169,-9174.1992543669,833.5276361466,-8262.8506205703,389.2337397241,-8707.1445169692,12,NA,0.034878600107086655,1.221778289633988,2.1674608577263443,0.3003181486,PASS,0.9716402570813356
TRUE,2,3309,96,1669,1544,0.0468299034,0.4959752152,0.4571948814,0.123604243,0.3268949155,0.1536426161,Inf,0.0018832591,0.0017327236,0.050359699,1.6875556354,442,2:2,-3532.355877942,-6967.4589401889,-7040.711755884,531.0304342328,-6436.4285059562,205.3714357755,-6762.0875043171,12,NA,0.12763179772490219,1.0868779648410167,1.080906148867314,0.4571948814,PASS,0.9844269035574406
FALSE,2,1580,0,0,1580,0,0.9403831219,0.0596168781,NA,0.4303388939,0.4301457628,NA,0.030480546,0.0304647691,NA,NA,443,2:0,-585.3936123254,-1111.8657836427,-1154.7872246509,356.9397870525,-754.9259965902,356.9397870525,-754.9248077711,8,NA,0.9995510101070324,1.0005178736115876,1581,0.0596168781,FAIL,2.2204460492503126e-16
TRUE,2,5415,210,1186,4019,0.0504966777,0.7327399,0.2167634223,0.2308978232,0.4823402644,0.2368671375,Inf,0.002660965,0.0018918786,0.050504999,1.2799723283,443,2:1,-5617.7792501323,-11132.3953623515,-11211.5585002647,432.9015107549,-10699.4938515966,73.3599094422,-11059.0354528864,12,NA,0.03633255964010651,1.4065199532359,3.386689132266217,0.2167634223,PASS,0.9704032569438926
TRUE,2,8397,212,3071,5114,0.0350494534,0.6011679104,0.3637826362,0.1372449732,0.3835395777,0.1884267046,Inf,0.0019977848,0.0013303116,0.050314499,1.578790113,443,2:2,-9286.3535568631,-18464.2795563881,-18548.7071137263,662.7985351666,-17801.4810212215,201.0127305844,-18263.2668257433,12,NA,0.035484187414908774,1.5017419978898177,1.6650390625,0.3637826362,PASS,0.982840923189334
FALSE,2,136,0,63,73,0,0.5395446707,0.4604553293,NA,0.488763025,0.1525613908,NA,0.0023834821,0.0053702875,NA,NA,444,2:0,-102.1415066909,-164.9817742959,-188.2830133818,1.8864986441,-163.0952756518,1.8864986441,-163.095275645,8,NA,1.2037137472136887,2.2531268432852927,1.15625,0.4604553293,FAIL,0.11189406514472536
TRUE,2,1485,347,452,686,0.2833931732,0.4262325209,0.2903743059,0.1852333729,0.3858612004,0.1916671682,Inf,0.0016808631,9.142966e-4,0.050314499,1.3729240954,444,2:1,-1473.9441847254,-2860.2503288359,-2923.8883694508,330.8795106564,-2529.3708181795,12.2818109075,-2847.9685179228,12,NA,0.013183603763391005,1.8384221269115515,1.5165562913907285,0.2903743059,PASS,0.9814715023828693
TRUE,2,2093,67,1699,327,0.0426395806,0.1478111332,0.8095492862,0.1191849427,0.4882540057,0.1623777566,Inf,0.0033091478,0.0026076348,0.052083299,1.7761851442,445,2:0,-2024.4052956553,-3957.0543466413,-4024.8105913107,156.9019451949,-3800.1524014464,9.785207299,-3947.2691393316,12,NA,1.0069020284764791,1.2690227174449429,5.182926829268292,0.1478111332,FAIL,0.2199004849399934
TRUE,2,3801,122,1635,2044,0.0488116853,0.4255384016,0.5256499131,0.1551361679,0.3850435871,0.1842713905,Inf,0.0022468924,0.0021259486,0.050420199,1.4814948429,445,2:1,-3582.3204627607,-7065.7246918936,-7140.6409255215,525.742107468,-6539.9825844256,183.6136172114,-6882.111074597,12,NA,0.08954621797353823,1.0568893340130612,1.25,0.4255384016,PASS,0.985986151718791
TRUE,2,2402,487,0,1915,0.2257060211,0.0094875612,0.7648064177,1.0711242523,0.3875528054,0.3202212276,Inf,9.98024107193378e-6,0.0019342505,0.051094899,1.0500915967,445,2:2,-2744.1293869115,-5394.8500897913,-5464.258773823,339.6164025056,-5055.2336872857,52.417602756,-5342.4324866063,12,NA,0.7897341837559053,193.80799382085647,1916,0.0094875612,FAIL,2.2204460492503126e-16
TRUE,2,743,69,152,522,0.1267281106,0.1994454269,0.6738264625,0.1586222237,0.4816685084,0.2256607126,Inf,0.0026152314,0.0030951902,0.054945099,1.5299635685,446,2:0,-631.8289610443,-1184.3295695519,-1239.6579220885,140.2086056197,-1044.1209639322,17.065445265,-1167.2641242924,12,NA,0.13448102175318555,1.183524410115296,3.418300653594771,0.1994454269,PASS,0.953231551505328
TRUE,2,11268,942,1042,9284,0.1102543537,0.800274151,0.0894714952,0.1240143865,0.3825088219,0.1817916798,Inf,0.0018686348,0.0017096052,0.050420199,1.6851111577,446,2:1,-14799.291751504,-29486.6268374601,-29574.583503008,1913.0936821275,-27573.5331553326,195.9081128928,-29290.7187245914,12,NA,0.10410521714096621,1.0930212425652426,8.902205177372963,0.0894714952,PASS,0.9559238457257335
TRUE,2,4174,363,966,2845,0.1185695436,0.2270759264,0.65435453,0.1056102106,0.3209275924,0.1513786967,Inf,0.0021978086,0.0011965394,0.050314499,1.9099168371,446,2:2,-5207.7130758972,-10315.3865907427,-10391.4261517944,898.8175713181,-9416.5690194247,163.5466401891,-10151.8399505261,12,NA,0.1200314139050187,1.8368042038565549,2.9431230610134436,0.2270759264,PASS,0.9590231482046195
TRUE,2,365,54,155,156,0.1837486748,0.4169696763,0.3992816489,0.1907507022,0.4834496517,0.2200787153,Inf,0.0031333906,0.0029317665,0.050504999,1.3601179777,447,2:0,-240.9345254206,-411.0702825982,-457.8690508411,75.6499192359,-335.4203633623,8.1289507368,-402.941331857,12,NA,0.1967124400966549,1.0687722231630656,1.0064102564102564,0.3992816489,PASS,0.978473933952691
TRUE,2,6199,579,1358,4262,0.121890083,0.6636678606,0.2144420564,0.1217356454,0.3842917745,0.1817260437,Inf,0.0022496113,0.0020403819,0.050359699,1.7055556049,447,2:1,-6493.402905295,-12882.0200913775,-12962.8058105899,1252.275465054,-11629.7446263235,225.1973946991,-12656.8226966252,12,NA,0.11467639241848548,1.1025442344886514,3.136865342163355,0.2144420564,PASS,0.9746678744602114
TRUE,2,2146,243,936,967,0.1447160886,0.4268237164,0.428460195,0.1033838193,0.3089346811,0.1476747407,Inf,0.0020372647,0.0016299785,0.050314499,1.9480901348,447,2:2,-2303.4788828777,-4514.9014346772,-4582.9577657554,595.0420734164,-3919.8593612607,166.8200559105,-4348.0813787063,12,NA,0.09199406503511787,1.2498721302152145,1.033084311632871,0.4268237164,PASS,0.9864001552102227
TRUE,2,524,46,202,276,0.1079268267,0.3811662414,0.5109069319,0.1909690236,0.4899902968,0.2429113867,Inf,0.0025372936,0.0017251633,0.051851899,1.3727211812,448,2:0,-431.7390483151,-788.3401964184,-839.4780966303,57.1548518676,-731.1853445508,5.2945008174,-783.0456955989,12,NA,0.017156558433166325,1.4707556090487204,1.3645320197044335,0.3811662414,PASS,0.9860624306824619
TRUE,2,946,63,284,599,0.0841685944,0.6223229787,0.2935084269,0.1319253499,0.3716260735,0.1906908519,Inf,0.0014294386,0.0011327725,0.050632899,1.62284872,448,2:1,-1116.0681856056,-2149.9094603825,-2208.1363712112,105.2996381478,-2044.6098222347,17.1615292419,-2132.7479311357,12,NA,0.051159403835040695,1.2618938048019352,2.1052631578947367,0.2935084269,PASS,0.9786319257248686
TRUE,2,758,134,259,365,0.2027254359,0.4598025368,0.3374720273,0.133971285,0.5784857453,0.2514575255,Inf,0.0023995976,0.0021461135,0.052083299,1.6360310171,449,2:0,-570.7256023959,-1061.8830041641,-1117.4512047918,95.4783249392,-966.4046792248,1.6231169616,-1060.2598872017,12,NA,0.30053065283981706,1.1181130914091915,1.4076923076923078,0.3374720273,PASS,0.9568859214761699
TRUE,2,2879,425,669,1785,0.188240595,0.5873215846,0.2244378204,0.1746596201,0.4459838961,0.1998266267,Inf,0.0024031088,0.0017317835,0.050314499,1.404635892,449,2:1,-2703.7977010365,-5312.0130225856,-5383.595402073,586.8326283839,-4725.1803942018,21.993572548,-5290.0194500516,12,NA,0.23185420013898472,1.3876496686797166,2.665671641791045,0.2244378204,PASS,0.9552951769122462
TRUE,2,734,103,148,483,0.1644196102,0.6384685918,0.197111798,0.0996653205,0.4105735497,0.1972054958,0.1497135764,0.0027650518,0.0023537031,0.050632899,2.0326412081,449,2:2,-722.2933070863,-1365.4045058292,-1420.5866141725,139.0584526769,-1226.3460531523,30.9701285824,-1334.4343772482,12,NA,0.08195794967292169,1.1747666050148806,3.248322147651007,0.197111798,PASS,0.961853113192967
TRUE,2,1130,90,656,384,0.0944143858,0.3282463088,0.5773393054,0.2714681318,0.6212980613,0.2995112647,Inf,0.0025285762,0.0023387297,0.056603799,1.2634397169,450,2:0,-827.1225050881,-1569.8853352357,-1630.2450101762,87.4591276478,-1482.4262075879,3.340314338,-1566.5450208967,12,NA,0.07437293526275823,1.0811750498571937,1.7064935064935065,0.3282463088,PASS,0.9824175372224182
TRUE,2,2239,133,750,1356,0.0771638854,0.3309189955,0.5919171191,0.2488000863,0.4609520008,0.2275162687,Inf,0.0027901463,0.0015579981,0.050314499,1.2534919522,450,2:1,-2055.5562347588,-4018.5470541183,-4087.1124695175,240.6370481371,-3777.9100059812,32.8105650344,-3985.7364890749,12,NA,0.026017758790714662,1.790853467664691,1.806924101198402,0.3309189955,PASS,0.9800411905988496
TRUE,2,500,16,301,183,0.0306171821,0.4222407467,0.5471420712,0.0593185915,0.3766757614,0.207003518,8.02192086424649e-5,0.0011581518,0.0087353629,0.051612899,7.6980221339,450,2:2,-527.3479730061,-980.1206488312,-1030.6959460123,111.6638643412,-868.45678449,96.9816189997,-883.1390298199,12,NA,0.1803412568089786,7.542502545866613,1.641304347826087,0.4222407467,PASS,0.5249476610749608
TRUE,2,2827,423,309,2095,0.1746850032,0.1051155363,0.7201994605,0.2729533448,0.6139467198,0.2902072062,Inf,0.0024923927,0.0022079704,0.050504999,1.2270414681,451,2:0,-2641.9121687712,-5188.46068125,-5259.8243375423,353.5597345096,-4834.9009467404,2.3895094022,-5186.0711718491,12,NA,0.1155460880488639,1.1288161743472649,6.7612903225806456,0.1051155363,PASS,0.9263707383714888
TRUE,2,7906,989,655,6262,0.151360506,0.0793241153,0.7693153787,0.1421490444,0.4549700051,0.2212714892,Inf,0.0023419509,0.0015283003,0.050314499,1.5478820498,451,2:1,-9866.0310996296,-19624.357672333,-19708.0621992593,1063.4813604798,-18560.8763118532,54.1625589594,-19570.1951134115,12,NA,0.05616189751752243,1.5323892169621378,9.547256097560975,0.0793241153,PASS,0.927648924185341
TRUE,2,1729,132,239,1358,0.0927230323,0.7694813098,0.1377956578,0.0915287673,0.3647917265,0.1774843083,0.0157213538,0.0016675068,0.001058951,0.050632899,2.2380932625,451,2:2,-2441.8862061562,-4794.3088304842,-4859.7724123124,165.8362434477,-4628.4725870365,19.9938296474,-4774.3150008436,12,NA,0.05534635706158397,1.5746779596034188,5.6625,0.1377956578,PASS,0.9315901269744928
TRUE,2,242,40,134,68,0.1911068868,0.2634810402,0.5454120729,Inf,0.7109988459,0.3504034447,Inf,0.002156744,0.0012128223,0.055555599,0.9370067023,452,2:0,-159.4985028518,-253.1297529897,-294.9970057035,24.3207085143,-228.8090444754,2.600129e-4,-253.1294929768,12,NA,0.0290863479059853,1.7782852442604329,1.9565217391304348,0.2634810402,PASS,0.9716486598220166
TRUE,2,1223,159,124,940,0.1570958388,0.0966521864,0.7462519748,0.3407218829,0.5124497653,0.2499407469,Inf,0.001806506,0.0014142801,0.052023099,1.1801985388,452,2:1,-1418.6466127122,-2751.9844797961,-2813.2932254243,166.3249990863,-2585.6594807098,1.303960712,-2750.680519086,12,NA,0.050285004169522196,1.2773325453706095,7.528,0.0966521864,PASS,0.9188341231821805
TRUE,2,1773,74,689,1010,0.0519197684,0.3871841057,0.5608961258,0.5090380555,0.5986706305,0.288141689,Inf,0.0032948422,0.0027324705,0.050504999,1.1101447285,453,2:0,-1251.3360383853,-2412.9069370977,-2478.6720767706,129.5436554801,-2283.3632816176,18.0960221075,-2394.8109149836,12,NA,0.07769529143004394,1.2058107123205906,1.4652173913043478,0.3871841057,PASS,0.9848263765400708
TRUE,2,3896,92,933,2871,0.0333760785,0.7290213255,0.237602596,0.2591734192,0.451645384,0.2199153529,Inf,0.0022644254,0.0015446817,0.050724599,1.2433431811,453,2:1,-4423.6931807178,-8748.1738934585,-8823.3863614357,248.8514636757,-8499.3224297829,38.1586575124,-8710.0152359363,12,NA,0.05372375345423164,1.4659495221572185,3.074946466809422,0.237602596,PASS,0.9687350532712158
TRUE,2,451,16,201,234,0.0517003126,0.50816840109999994,0.4401312863,0.2288047086,0.3649052768,0.1757895709,Inf,0.0018691173,0.0011710454,0.051546399,1.2907982092,453,2:2,-490.8736938665,-908.4097796589,-957.7473877329,53.7309665649,-854.678813094,10.8288368749,-897.5809427791,12,NA,0.07580731286715947,1.5961100227198706,1.1633663366336633,0.4401312863,PASS,0.9844047899550228
TRUE,2,1933,147,1305,481,0.1043357718,0.666782802,0.2288814261,0.1504501178,0.5570344245,0.1850218083,Inf,0.0057593605,0.008530395,0.050420199,1.504051184,454,2:0,-1121.1555665493,-2151.5091913482,-2218.3111330987,431.3239853788,-1720.1852059692999,93.4599992556,-2058.0491920522,12,NA,1.010641986574941,1.4811357962398775,2.7095435684647304,0.2288814261,FAIL,0.32348584348344656
TRUE,2,121,47,2,72,0.4423345743,0.5414963937,0.0161690321,0.1213601955,0.6079249388,0.2603183718,Inf,2.48103523634266e-5,0.0044477524,0.051282099,1.7317849881,454,2:1,-131.774224756,-205.9989629649,-239.5484495121,27.6615755473,-178.3373874176,0.001887505,-205.9970754599,12,NA,0.335313234315489,179.27002143494403,24.333333333333332,0.0161690321,FAIL,2.2204460492503126e-16
TRUE,2,2547,155,428,1964,0.0761813413,0.1652821765,0.7585364823,0.151970705,0.5190461373,0.2443763875,Inf,0.0027834011,0.0021413116,0.050420199,1.4965036708,455,2:0,-2601.8571235978,-5109.6021894958,-5179.7142471956,220.4587878041,-4889.1434016917,20.5775364862,-5089.024653016,12,NA,0.12396190405261676,1.2998580402777438,4.580419580419581,0.1652821765,PASS,0.9408349764408621
TRUE,2,3258,116,315,2827,0.0454846106,0.8589455005,0.095569889,0.1259225356,0.4028659483,0.1930878664,Inf,0.0021437993,0.0013953577,0.050359699,1.6664612033,455,2:1,-4673.4181187383,-9249.7698120066,-9322.8362374766,248.3703330893,-9001.3994789173,36.2710520887,-9213.4987599368,12,NA,0.08643844800389777,1.536379739761353,8.949367088607595,0.095569889,PASS,0.8677230086409217
TRUE,2,755,19,279,457,0.0397708447,0.595471954,0.3647572013,0.201600756,0.3264445326,0.1578409221,Inf,0.0014909533,9.384045e-4,0.051282099,1.3411559153,455,2:2,-953.0938967094,-1826.6671804279,-1882.1877934189,75.5826767944,-1751.0845036335,16.2890396194,-1810.3781408045,12,NA,0.06818693312740098,1.588817295739737,1.6357142857142857,0.3647572013,PASS,0.9793494656436607
TRUE,2,251,16,12,223,0.0806775168,0.0463247691,0.8729977141,0.1307855648,0.4745366744,0.2274802924,Inf,0.0021135668,0.0015406358,0.052631599,1.6734347827,456,2:0,-360.1352123251,-653.9649893807,-696.2704246503,20.6727029716,-633.2922864091,0.9853394901,-652.9796498913,12,NA,0.0860562002688896,1.3718795837406867,17.23076923076923,0.0463247691,PASS,0.6086184001670117
TRUE,2,1680,30,277,1373,0.025582188,0.8119998983,0.1624179137,0.1232683215,0.3829446166,0.1836957134,Inf,0.0017356406,0.0011847449,0.051612899,1.7202929968,456,2:1,-2383.0421603333,-4676.9657317979,-4742.0843206667,95.0423041396,-4581.9234276583,19.4822788429,-4657.48345296,12,NA,0.08466822394561113,1.4649909866672564,4.942446043165468,0.1624179137,PASS,0.9354683706643158
TRUE,2,2364,172,1035,1157,0.0881599778,0.4348917458,0.4769482764,0.5602229692,0.7818151048,0.3736209134,Inf,0.0024285821,0.0037583127,0.060606099,1.1213051492,457,2:0,-1377.1345728326,-2661.0518211229,-2730.2691456652,177.3647473176,-2483.6870738053,1.1756869416,-2659.8761341823,12,NA,0.09253571403532712,1.547533723484168,1.1177606177606179,0.4348917458,PASS,0.9855966068409502
